CommitHash,CommitSituation,CountClassCoupled,PercentLackOfCohesion,PercentLackOfCohesionModified,Cyclomatic,CountLineCode,CountLineComment
8613a1fd44e12a7fae7c762fb4ba1d181628e392,latest commit with update,10.92050209205021,26.98047419804742,24.274755927475592,13.93723849372385,70936.0,35684.0
9f2f17975bc9c942c4475b41eb8513206d0c576b,last project commit ,10.918169209431346,27.03606102635229,24.31345353675451,13.91123439667129,71141.0,35835.0
