CommitHash,CommitDate,ChangeType,groupId,artifactId,version,NbrAddedLines,NbrDeletedLines,NbrModifiedFiles
b5121035d86b36b8b98d564c08ffba075384fb08,2020-06-30 02:47:17+09:00,MODIFY,org.springframework.boot,spring-boot-starter-jdbc,2.3.1.RELEASE,262,2,11
94e8c88c25d6c57e006831069e5d31beed1b4fb4,2020-08-15 17:26:19+09:00,MODIFY,org.springframework.boot,spring-boot-starter-aop,2.3.1.RELEASE,45,27,6
