CommitHash,CommitDate,ChangeType,groupId,artifactId,version,NbrAddedLines,NbrDeletedLines,NbrModifiedFiles
c87932bced1d6bce61cffd0e243e425c0b75c9fe,2019-11-22 16:25:58+01:00,MODIFY,io.vertx,vertx-dependencies,3.8.3,1849,801,35
26cbdc95f8816ab6c7bdc088b93938b5dea1275c,2020-10-02 16:10:14+02:00,MODIFY,io.vertx,vertx-dependencies,3.9.3,2,2,1
b728a5b20c548b7346410fff97cf63dc278cdb91,2021-03-26 11:50:19+01:00,MODIFY,io.vertx,vertx-dependencies,4.0.3,21,13,9
30e2ead238a88b9d8d22333bb10aedcc639c3300,2021-09-10 16:49:20+02:00,MODIFY,io.vertx,vertx-dependencies,4.1.3,19,18,5
b728a5b20c548b7346410fff97cf63dc278cdb91,2021-03-26 11:50:19+01:00,MODIFY,com.fasterxml.jackson.core,jackson-databind,None,21,13,9
b728a5b20c548b7346410fff97cf63dc278cdb91,2021-03-26 11:50:19+01:00,MODIFY,com.fasterxml.jackson.core,jackson-databind,2.11.3,21,13,9
38cfa051d96e8009e11810e4d581e2662cdcda45,2018-08-31 17:04:13+01:00,MODIFY,org.yaml,snakeyaml,None,1136,4,31
38cfa051d96e8009e11810e4d581e2662cdcda45,2018-08-31 17:04:13+01:00,MODIFY,org.yaml,snakeyaml,1.22,1136,4,31
49e566c988f1fb95adf3208128e03c442222a3d5,2021-06-07 08:28:41+02:00,MODIFY,org.yaml,snakeyaml,1.26,1,1,1
9252c2e154edb832d04e0da852fa025d17ec9c85,2022-09-15 08:01:01+02:00,MODIFY,org.yaml,snakeyaml,1.31,1,1,1
47885dc223139ef594d4f10ba2585b9308d78ab8,2018-05-31 11:01:35+02:00,MODIFY,junit,junit,4.12,586,2296,38
9afe599f424e7a8f27ec53409ea20db17cddf655,2018-07-26 13:44:21+01:00,ADD,junit,junit,4.11,231,95,11
f23418dcd7410a7b1201e94870ebbe45f09f9979,2018-08-09 17:47:19+02:00,MODIFY,junit,junit,None,37,41,4
e6af6d2f3694c9f83e0b0fdb9b29fafd8a377204,2019-04-17 16:52:18+02:00,MODIFY,org.apache.sshd,sshd-core,None,731,175,31
e6af6d2f3694c9f83e0b0fdb9b29fafd8a377204,2019-04-17 16:52:18+02:00,MODIFY,org.apache.sshd,sshd-core,2.2.0,731,175,31
e6af6d2f3694c9f83e0b0fdb9b29fafd8a377204,2019-04-17 16:52:18+02:00,MODIFY,org.apache.sshd,sshd-scp,None,731,175,31
e6af6d2f3694c9f83e0b0fdb9b29fafd8a377204,2019-04-17 16:52:18+02:00,MODIFY,org.apache.sshd,sshd-scp,2.2.0,731,175,31
5ab3e1c1696aafd51a638d5f76e2860d22de5644,2019-07-31 14:31:02+02:00,MODIFY,org.apache.sshd,sshd-sftp,None,500,111,16
5ab3e1c1696aafd51a638d5f76e2860d22de5644,2019-07-31 14:31:02+02:00,MODIFY,org.apache.sshd,sshd-sftp,2.2.0,500,111,16
2d21da1c8ec926a5e0910687aa6a6f02a314098e,2019-07-24 10:51:50+02:00,MODIFY,net.i2p.crypto,eddsa,None,62,11,8
b4a6cb2de8b06a6b275658b8303d0a7c7971aa84,2018-08-20 17:55:04+02:00,MODIFY,org.assertj,assertj-core,None,574,2,7
72bd03435739faf98c869597804874b6b5e72d39,2018-07-27 11:35:36+02:00,MODIFY,org.aesh,aesh,1.7,102,81,4
bb77fd3dfd57970f95ebae990da3fddaafb58f71,2018-10-09 14:57:36+02:00,MODIFY,org.aesh,aesh,1.9,89,25,6
5aedce5260706d9fdb8a276b842e1bc3943d752f,2018-11-08 14:34:53+01:00,MODIFY,org.aesh,aesh,None,7,6,4
027952ac970c10eaa505ff0cb5479d51e44d0e86,2019-01-04 10:47:10+01:00,MODIFY,org.aesh,aesh,1.10,2,2,2
8985600d16d3b8376df18f3516454a858af2905d,2019-04-05 09:46:19+02:00,MODIFY,org.aesh,aesh,2.3,51,74,5
15718c7c8bb3e5c6227603d8d26c90e8bfd3823f,2019-12-03 12:38:40+01:00,MODIFY,org.aesh,aesh,2.5,19,31,12
bd949e3b490a8dc4a238331e3a836e2b73dc9266,2019-12-13 17:26:38+01:00,MODIFY,org.aesh,aesh,2.6,38,6,7
788ff87e2b27347a5696708ac50f1207a2e740d6,2018-12-10 18:52:03+01:00,MODIFY,org.kohsuke.metainf-services,metainf-services,None,433,56,16
788ff87e2b27347a5696708ac50f1207a2e740d6,2018-12-10 18:52:03+01:00,MODIFY,org.kohsuke.metainf-services,metainf-services,1.4,433,56,16
70cff843578b8a6b438b3c1d769056a266160c21,2016-04-04 10:17:04+02:00,ADD,io.netty,netty-tcnative-boringssl-static,1.1.33.Fork15,914,0,14
52ebbf68923a18ac50a61e665f502274af4455b1,2016-05-14 17:48:45+02:00,MODIFY,io.netty,netty-tcnative-boringssl-static,1.1.33.Fork16,1,4,1
f72c5d70cd96e4f478a3e44a681f562c9feaf336,2016-09-20 11:11:56+02:00,MODIFY,io.netty,netty-tcnative-boringssl-static,1.1.33.Fork21,10,9,2
5e3fa9e0c547dbdc89aa1614776ea3b394e07d06,2017-05-08 08:25:59+02:00,MODIFY,io.netty,netty-tcnative-boringssl-static,1.1.33.Fork26,7,7,1
6051879c6beedc6b908893f70d9a7a60f50d0402,2018-04-25 11:02:44+02:00,MODIFY,io.netty,netty-tcnative-boringssl-static,2.0.6.Final,2,2,1
9e3c13b01f5d132e860767df3696dc23b97456f4,2018-11-08 14:29:34+01:00,MODIFY,io.netty,netty-tcnative-boringssl-static,None,726,598,36
9e3c13b01f5d132e860767df3696dc23b97456f4,2018-11-08 14:29:34+01:00,MODIFY,io.netty,netty-tcnative-boringssl-static,2.0.19.Final,726,598,36
84c94a147655cefd7dac37a0dc1b5a8cdee22768,2019-06-18 16:35:29+02:00,MODIFY,io.netty,netty-tcnative-boringssl-static,2.0.25.Final,2,2,1
26cbdc95f8816ab6c7bdc088b93938b5dea1275c,2020-10-02 16:10:14+02:00,MODIFY,io.netty,netty-tcnative-boringssl-static,2.0.34.Final,2,2,1
0e27db7540da88f6c801a6d18afc54a954ec69c9,2019-10-04 17:22:43+02:00,ADD,io.fabric8,kubernetes-client,None,508,34,15
0e27db7540da88f6c801a6d18afc54a954ec69c9,2019-10-04 17:22:43+02:00,MODIFY,io.fabric8,kubernetes-client,4.6.0,508,34,15
c87932bced1d6bce61cffd0e243e425c0b75c9fe,2019-11-22 16:25:58+01:00,ADD,org.apache.maven,maven-plugin-api,None,1849,801,35
c87932bced1d6bce61cffd0e243e425c0b75c9fe,2019-11-22 16:25:58+01:00,ADD,org.apache.maven,maven-core,None,1849,801,35
830d089da8456b4d16befdf02f452a0a4d9bebbf,2018-11-20 12:31:57+00:00,ADD,org.apache.maven.plugin-tools,maven-plugin-annotations,3.6.0,219,0,3
c87932bced1d6bce61cffd0e243e425c0b75c9fe,2019-11-22 16:25:58+01:00,ADD,org.apache.maven.plugin-tools,maven-plugin-annotations,None,1849,801,35
c87932bced1d6bce61cffd0e243e425c0b75c9fe,2019-11-22 16:25:58+01:00,MODIFY,com.github.javaparser,javaparser-core,None,1849,801,35
45e82426abe5e358742096ae8805ba3add92d313,2020-01-17 10:33:08+01:00,MODIFY,org.jboss.marshalling,jboss-marshalling,None,45,0,2
45e82426abe5e358742096ae8805ba3add92d313,2020-01-17 10:33:08+01:00,MODIFY,org.jboss.marshalling,jboss-marshalling-river,None,45,0,2
45e82426abe5e358742096ae8805ba3add92d313,2020-01-17 10:33:08+01:00,MODIFY,org.jboss.marshalling,jboss-marshalling-serial,None,45,0,2
3d5d7751df384977d5e51e1709f83790e861495f,2022-05-26 10:48:57+02:00,MODIFY,org.jboss.threads,jboss-threads,None,250,6,8
830d089da8456b4d16befdf02f452a0a4d9bebbf,2018-11-20 12:31:57+00:00,ADD,org.jboss.logging,jboss-logging,3.3.2.Final,219,0,3
3d5d7751df384977d5e51e1709f83790e861495f,2022-05-26 10:48:57+02:00,MODIFY,org.jboss.logging,jboss-logging,None,250,6,8
3d5d7751df384977d5e51e1709f83790e861495f,2022-05-26 10:48:57+02:00,MODIFY,org.wildfly.common,wildfly-common,None,250,6,8
