CommitHash,CommitSituation,CountClassCoupled,PercentLackOfCohesion,PercentLackOfCohesionModified,Cyclomatic,CountLineCode,CountLineComment
c279a303781cfb6446ff01aaf4ea2598eafdcefc,Current commit,8.0,42.0,36.0,10.0,1355.0,25.0
f76c279811bc2996f302559487b9729c1b94779b,Previous commit,8.0,42.0,36.0,10.0,1355.0,25.0
f796401c6db7e5495b7ec97ad8ac9bdc94f26d6b,Current commit,8.0,42.0,36.0,10.0,1423.0,28.0
a6fb124e4cff2bc45dda63e6b04a9f710fab7a32,Previous commit,8.0,42.0,36.0,10.0,1355.0,25.0
c4d45a1b4b4d3a68862c57ec238d73e0227bffd6,Current commit,8.0,41.0,35.0,11.0,1605.0,32.0
5be0fcd2cebc53ed61c2f6713332554d7018c723,Previous commit,8.0,41.0,35.0,11.0,1605.0,32.0
00112d32b80626edd3df9b678743928193e1bf54,Current commit,8.0,41.0,35.0,11.0,1605.0,32.0
916703810a8e6fb0c17b001e23e51369b2f51e9e,Previous commit,8.0,41.0,35.0,11.0,1605.0,32.0
9354d5ce2f8e6d4c4645f3fc7c75a32511e62ef0,Current commit,8.0,41.0,35.0,11.0,1605.0,32.0
d894006b748fd76c52962bda30b576ba9f8a7350,Previous commit,8.0,41.0,35.0,11.0,1605.0,32.0
efc14adca3665f6886649b42e98e689694220bc8,Current commit,8.0,41.0,35.0,11.0,1605.0,32.0
f64f2fc009469946a0a1ce8f8700e5152fa8fa22,Previous commit,8.0,41.0,35.0,11.0,1605.0,32.0
ad8ca1e5149708cff03e70ff94a2dc4ea43c48c1,Current commit,8.0,41.0,35.0,11.0,1607.0,32.0
1a21490431be6e75c6bf7b946183b2031c190cb2,Previous commit,8.0,41.0,35.0,11.0,1605.0,32.0
46b94f93fbde08118fe1619753ccfc8facdd09d3,Current commit,8.0,41.0,35.0,11.0,1607.0,32.0
cbb5cefa169b6590e92a4ec68a92573f4922a0d8,Previous commit,8.0,41.0,35.0,11.0,1607.0,32.0
4dd0b1c8a82edebb4a129c0c13342485330c0e38,Current commit,8.0,41.0,35.0,12.0,1611.0,32.0
a7baaeeac3b76fb2dd7cf5c0de9ed579db147b91,Previous commit,8.0,41.0,35.0,12.0,1611.0,32.0
25770b069f3f93aae94f33b7c9a7f25888906924,Current commit,8.0,41.0,35.0,12.0,1671.0,32.0
90c1e0e8b9aecb0e469260b6bc7ece47f8b57d13,Previous commit,8.0,41.0,35.0,12.0,1671.0,32.0
ff1a38d1e518756aa605b6dd36eb21561d160742,Current commit,7.0,37.0,33.0,10.0,2263.0,55.0
cc4e48005f2f813015f41141d5747653283d8dd5,Previous commit,7.0,37.0,33.0,10.0,2263.0,55.0
19cbbc18b0ee958f1172358190da1ec7da89a833,Current commit,7.0,37.0,33.0,10.0,2263.0,55.0
74790d757ca6edd516a7e47a5e69026e1cd50550,Previous commit,7.0,37.0,33.0,10.0,2263.0,55.0
bda19353f67c2c196094838c76a62786fdf32170,Current commit,7.0,37.0,33.0,10.0,2263.0,55.0
c7ae294a3f07d712b3cf8df3cbb4913e47f86f36,Previous commit,7.0,37.0,33.0,10.0,2263.0,55.0
2c4ec6476c77cd933e8bb97b984ca31e34be0797,Current commit,7.0,36.0,33.0,9.0,2328.0,58.0
32a61fb9a7cf7418d08e186e69c2a97d0597b8ac,Previous commit,7.0,36.0,33.0,9.0,2328.0,58.0
07b66942922a16c196aee4c7ddfed07d96055619,Current commit,7.0,36.0,33.0,9.0,2328.0,58.0
83cc84d96899c33c4225042aff13d94a452d7b97,Previous commit,7.0,36.0,33.0,9.0,2328.0,58.0
19855ff830a92c1b418be44fdeb52425e14a01b7,Current commit,7.0,36.0,33.0,9.0,2328.0,58.0
a7fe3f6feb99cf83cb40007edda5f49cead7dd27,Previous commit,7.0,36.0,33.0,9.0,2328.0,58.0
770e243895faa983deb41e943326261d35d0abb2,Current commit,8.0,36.0,33.0,9.0,2323.0,58.0
3eddc7a1764f3a7239b69987942a68964cf9e20d,Previous commit,8.0,36.0,33.0,9.0,2323.0,58.0
57c7c06db0c06c2cce1c0c66040fb4bfbf6adcf4,Current commit,8.0,36.0,33.0,9.0,2323.0,58.0
82bc9553431df8fe343f869dfb8880de7b1c5469,Previous commit,8.0,36.0,33.0,9.0,2323.0,58.0
f59327b9ff09fa28306462c8279f4fa4d3422ebe,Current commit,8.0,36.0,33.0,9.0,2323.0,58.0
e1fe9cd828b3d40096e6fdde3628f658498318b5,Previous commit,8.0,36.0,33.0,9.0,2323.0,58.0
42df33ba6bc2d71197309d4e6e4ec1392ffd5f94,Current commit,8.0,36.0,33.0,9.0,2158.0,54.0
a97bdf3e006485caeb561e576c373850253924b4,Previous commit,8.0,36.0,33.0,9.0,2158.0,54.0
2a318eb88506081da171bd7881f79080e673af96,Current commit,7.0,39.0,35.0,11.0,1891.0,54.0
9833cb3d18e12b72cdb368e980d310dba2cbbe46,Previous commit,7.0,39.0,35.0,11.0,1891.0,54.0
ca1221a23a65946c6ffa5ad802f3f0bbd0c08b39,Current commit,7.0,39.0,35.0,11.0,1891.0,54.0
093650a92ac68a0c1f0192d14eacc80ea6efaf6b,Previous commit,7.0,39.0,35.0,11.0,1891.0,54.0
a90ee202c98da5600d39e651b9a1e739a5aebd12,Current commit,7.0,39.0,35.0,11.0,1928.0,56.0
a166c5f9d97096f2bf28e9fd391d82553f869b85,Previous commit,7.0,39.0,35.0,11.0,1891.0,54.0
11949614b228831e6ebdda4da3166861ce786680,Current commit,7.0,39.0,35.0,11.0,1928.0,56.0
78d740e2b0f96d71446ed3b8fd9fd829ddd90592,Previous commit,7.0,39.0,35.0,11.0,1928.0,56.0
80f92d95bbc25b898af8ba35f3f23c9d7d7d5fc3,Current commit,7.0,39.0,35.0,11.0,1928.0,56.0
57a6caf3228d4f8b8053226a8dfceec9ec3121e8,Previous commit,7.0,39.0,35.0,11.0,1928.0,56.0
38cce00da0b810431d2162b27464f71f7b873bcf,Current commit,7.0,39.0,35.0,11.0,1928.0,56.0
80f92d95bbc25b898af8ba35f3f23c9d7d7d5fc3,Previous commit,7.0,39.0,35.0,11.0,1928.0,56.0
