CommitHash,CommitSituation,CountClassCoupled,PercentLackOfCohesion,PercentLackOfCohesionModified,Cyclomatic,CountLineCode,CountLineComment
3db407f97292c1643e9c92db990200daae5fd095,Previous commit,13.0,38.0,31.0,17.0,36668.0,8377.0
3b63d5d72d781f6c49a428c1817d49d44d7057f3,Current commit,13.0,38.0,31.0,17.0,36776.0,8355.0
0e7e58c74630100163608f45460127e4c6633211,Previous commit,13.0,38.0,31.0,17.0,36776.0,8355.0
af78f95a0fcaea4021e087459f30bfb0ce667330,Current commit,13.0,38.0,31.0,18.0,37318.0,8437.0
4240309102599d69b9da8737729ce751bd306d4c,Previous commit,13.0,38.0,31.0,18.0,37318.0,8437.0
17f6186ef165fcf5faba4694b0a5577abeaa810f,Current commit,11.0,35.0,31.0,14.0,35225.0,7443.0
4e842d92a141c891d9c32d450483f9a8097fe1ae,Previous commit,11.0,35.0,31.0,14.0,35225.0,7443.0
b3306897a03aa76e05ef13d78c17be60c2abd05c,Current commit,13.0,38.0,31.0,17.0,36872.0,8368.0
3cf0b6587d8cde71b128a528af31517f92943c5a,Previous commit,13.0,38.0,31.0,17.0,36872.0,8368.0
a945b603e4eceeff0ad4559030737e5f72eb44ab,Current commit,12.0,35.0,30.0,14.0,35741.0,7893.0
b18683a72ef29a8725cd49532e9e4a2342ab4503,Previous commit,12.0,35.0,30.0,14.0,35741.0,7893.0
487a2850920b3f89e204612fa93d5f9605c75315,Current commit,13.0,38.0,31.0,17.0,36604.0,8317.0
8ce6f01f04434eb6ab951243b31ec75b76d6a8ed,Previous commit,13.0,38.0,31.0,17.0,36604.0,8317.0
fd942a28ebad5f23ce0eb64636862f299658cf97,Current commit,14.0,36.0,30.0,19.0,85722.0,16338.0
f9dc337730082c0abbb9c94839b62e27efcfcf27,Previous commit,14.0,36.0,30.0,19.0,85313.0,16240.0
d35967955b58548787cab9cf1804637f962f8c01,Current commit,13.0,39.0,31.0,16.0,34218.0,8260.0
7b257bb197f611856fba3e5229d0745f816d0605,Previous commit,13.0,39.0,31.0,16.0,34219.0,8260.0
4e4a0f173220f9646fda01b72e5a15872a7a7091,Current commit,13.0,38.0,31.0,17.0,36657.0,8377.0
25ec552fdd8325d6c8239c4762483c4f05b34390,Previous commit,13.0,38.0,31.0,17.0,36657.0,8377.0
e3296e39fbc502d5ee62799eee337f194d47a2ce,Current commit,13.0,38.0,31.0,17.0,36872.0,8368.0
4aa005cba52984314778f1eca870f88647dad3be,Previous commit,13.0,38.0,31.0,17.0,36873.0,8368.0
4d8880b48a4857b2af39c0ad0fb250c4893c8fbc,Current commit,13.0,39.0,31.0,16.0,34218.0,8260.0
440ff722310bc9adbb8464c1dbf9a5905b576376,Previous commit,13.0,39.0,31.0,16.0,34218.0,8260.0
5388d9e276eab28de0ac374eed10603fda2fa487,Current commit,12.0,35.0,30.0,14.0,35709.0,7904.0
390f8b59a449dec178869937606adb6481cc0db4,Previous commit,12.0,35.0,30.0,15.0,35851.0,7904.0
c10ddb589a11a5e783e77930670420615a02be58,Current commit,13.0,38.0,31.0,17.0,36668.0,8377.0
e4b0dfc3116749bad5bff82a72233b30964f6445,Previous commit,13.0,38.0,31.0,17.0,36668.0,8377.0
a3b05e72a59bd7a1f99335d6a7e30d5be52e2c75,Current commit,13.0,38.0,31.0,17.0,36657.0,8377.0
62f9ef69f7137808a1354ceffc521e30b37c2773,Previous commit,13.0,38.0,31.0,17.0,36657.0,8377.0
76ac9f8fdeaa155d29908257baccfec09a3b4fa6,Current commit,13.0,38.0,31.0,17.0,36872.0,8368.0
e94a1aa787103776dabf813ec1ab35709e73501f,Previous commit,13.0,38.0,31.0,17.0,36872.0,8368.0
baed1782234ab42663d970b5b018f25cf430e63a,Current commit,13.0,38.0,31.0,17.0,36860.0,8352.0
609a87b840599126080b8946290012b6782c4bcd,Previous commit,13.0,38.0,31.0,17.0,36860.0,8352.0
4164b3dc2cae6d2447adf1e537afee4e877434ed,Current commit,13.0,38.0,31.0,17.0,36668.0,8377.0
f9fa620fb1e8b817f64bcb709369bc8d5490817c,Previous commit,13.0,38.0,31.0,17.0,36668.0,8377.0
84b8e110bde33d12a3e7d088f8069b1d32765119,Current commit,13.0,38.0,31.0,17.0,36604.0,8317.0
8e6b2c4a087eaabbba3f68128adeea39c8354b71,Previous commit,13.0,38.0,31.0,17.0,36604.0,8317.0
a422a32c307b7dbf26c487235576c667ba8605f3,Current commit,13.0,38.0,31.0,17.0,36655.0,8377.0
84084e2400d84d10b950aa425e1d241f62ba3bf6,Previous commit,13.0,38.0,31.0,17.0,36655.0,8377.0
158adfddc3310b323c1b26592cd3acd30c1af8e3,Current commit,13.0,38.0,31.0,17.0,36791.0,8387.0
e4e93eebf4eeab2dfaab89a237c78ba482127c37,Previous commit,13.0,38.0,31.0,17.0,36791.0,8387.0
69a90f885f1e6b4461681faee6c5e574cf2bfcba,Current commit,13.0,38.0,31.0,17.0,36872.0,8368.0
6e71869810ed96eddbf654f90980d493c10c0e9d,Previous commit,13.0,38.0,31.0,17.0,36872.0,8368.0
c4d8394f83f41bf6171ef12bca74b0c905072a67,Current commit,14.0,38.0,32.0,19.0,82214.0,16013.0
a8074949312edef2c80e81db56cd47c4bf83feb9,Previous commit,14.0,38.0,32.0,19.0,82214.0,16013.0
899a5483a133e4cdec16d8c55372aba0d27ec6d8,Current commit,14.0,38.0,32.0,19.0,83624.0,16214.0
ea57d6ce84b76ef61bdb0f1f1af9bd4ebde84c2e,Previous commit,14.0,38.0,32.0,19.0,83624.0,16214.0
324982bf0fd29c02373942dede7ebdd8564d7be1,Current commit,12.0,35.0,30.0,14.0,35709.0,7904.0
f9409e9ece891b1fbdc8a18167b05a7460947ae6,Previous commit,12.0,36.0,31.0,14.0,34424.0,7468.0
e4b0dfc3116749bad5bff82a72233b30964f6445,Current commit,13.0,38.0,31.0,17.0,36668.0,8377.0
4164b3dc2cae6d2447adf1e537afee4e877434ed,Previous commit,13.0,38.0,31.0,17.0,36668.0,8377.0
684fa1f6a40483560b1865f3d895c05e85771d87,Current commit,13.0,37.0,30.0,18.0,79540.0,14986.0
565c8f19bff0041c0d7ba7729bfbfa051e92ddc0,Previous commit,14.0,36.0,30.0,19.0,84314.0,16022.0
0dfc7a7fe2c9d42f01ab2928dc46e8497664304d,Current commit,13.0,36.0,30.0,18.0,78926.0,14767.0
7e0576f53d23cb6e0b9173110986c3b439bff657,Previous commit,13.0,36.0,30.0,18.0,79001.0,14767.0
b85934249ae72823143582b1f1c7b2eeb1d40a55,Current commit,13.0,37.0,32.0,17.0,77872.0,14843.0
cec5d416083bf8d009a3a56d24f342bd03a6aa53,Previous commit,13.0,37.0,32.0,17.0,77866.0,14843.0
f9fa620fb1e8b817f64bcb709369bc8d5490817c,Current commit,13.0,38.0,31.0,17.0,36668.0,8377.0
ce5e9504821c6a61ca0150e4407ce51abc3eb7ac,Previous commit,13.0,38.0,31.0,17.0,36668.0,8377.0
dff6bf7a275fe1b3462bfd740aee4731522cd047,Current commit,13.0,38.0,31.0,17.0,36657.0,8377.0
a3b05e72a59bd7a1f99335d6a7e30d5be52e2c75,Previous commit,13.0,38.0,31.0,17.0,36657.0,8377.0
07ac0cb2062130f9306fab8261ee551a3f4666ae,Current commit,13.0,38.0,31.0,17.0,36604.0,8317.0
edf243440cbb3a8c7b8218c04097f58e328d449a,Previous commit,13.0,38.0,31.0,18.0,37882.0,8539.0
e19e8c628fe803d2a2cc1e62ffd14215a994dcb5,Current commit,13.0,38.0,31.0,17.0,36657.0,8377.0
c720ab90c9f9d7ae1d17af2e22d7e51d4412580e,Previous commit,13.0,38.0,31.0,18.0,37905.0,8548.0
575c4b996b007a561856106f0ef2863119fbd607,Current commit,13.0,37.0,32.0,17.0,77865.0,14843.0
bf993675214536da380cfa0bb095b7f2ac06b935,Previous commit,14.0,36.0,30.0,19.0,85054.0,16219.0
0fbf36715df5a3314a91bd7b4bd462e58bb1b32d,Current commit,12.0,35.0,30.0,14.0,35741.0,7893.0
5266ce33dc596da8f3b40b0a197e94a6f63230b4,Previous commit,12.0,35.0,30.0,14.0,35741.0,7893.0
b18683a72ef29a8725cd49532e9e4a2342ab4503,Current commit,12.0,35.0,30.0,14.0,35741.0,7893.0
22a27691fe709a2474f69e06d5474ef946127229,Previous commit,12.0,35.0,30.0,14.0,35741.0,7893.0
ad7249bff6b70b44c66d37fec7c6ba0a9d0d1a81,Current commit,11.0,36.0,31.0,14.0,35395.0,7556.0
8ae7c14f4524ccfee690dd1ba36ffee084a79313,Previous commit,11.0,36.0,31.0,14.0,34975.0,7503.0
4baff162bac49e89e619846a361a8e27db7395da,Current commit,12.0,40.0,33.0,15.0,28266.0,7975.0
4d37ffea1e49bc7828b4cece5fcf983c3968cb55,Previous commit,12.0,40.0,33.0,14.0,28098.0,7969.0
d8c8e195025c8c16ae9b10f1c5582ad8684d3fbe,Current commit,13.0,38.0,31.0,17.0,36683.0,8383.0
7d8c9ff985af40b41b1621f2b958f7fdfac2c2d0,Previous commit,13.0,38.0,31.0,17.0,36683.0,8383.0
9a3d72aaf8eb6b2b5293ce109ba8b81ea36edb0e,Current commit,13.0,38.0,31.0,17.0,38356.0,8645.0
1cbd17522cd59ab2fcfbe3a7fc3141b7fd3ff8b5,Previous commit,13.0,37.0,30.0,18.0,38124.0,8699.0
b9a6426f0851ce94524227beb32e261a2b0048b4,Current commit,13.0,38.0,31.0,17.0,36604.0,8317.0
07ac0cb2062130f9306fab8261ee551a3f4666ae,Previous commit,13.0,38.0,31.0,17.0,36604.0,8317.0
5620ff8821488ba574647096944c59a95222a5d9,Current commit,13.0,38.0,31.0,17.0,36604.0,8317.0
84b8e110bde33d12a3e7d088f8069b1d32765119,Previous commit,13.0,38.0,31.0,17.0,36604.0,8317.0
