CommitHash,CommitSituation,CountClassCoupled,PercentLackOfCohesion,PercentLackOfCohesionModified,Cyclomatic,CountLineCode,CountLineComment
1137d4acd983daa39c082d3af58badf6b6b75990,Current commit,9.0,14.0,12.0,6.0,17882.0,883.0
52e6b7be2d7fbb9b447fe75f515a3726ac9227b7,Previous commit,9.0,14.0,12.0,6.0,17882.0,883.0
1c12c6c5b6697a5b12f0f4732876f66d0d40cf3a,Current commit,9.0,13.0,12.0,6.0,19557.0,930.0
f1ef32b2e7f2c37e3e1131e0d04e88864e0908d4,Previous commit,9.0,13.0,12.0,6.0,19557.0,930.0
849fe0459cbfc7943d31b66c53f949ea6a0e20ab,Current commit,9.0,13.0,12.0,6.0,19806.0,940.0
d4a238073cc29f71aebf6b30a4a1cb12994ef688,Previous commit,9.0,13.0,12.0,6.0,19806.0,940.0
33fa0b70ba4e17253746920f9384a6e46a727add,Current commit,10.0,19.0,16.0,8.0,9514.0,619.0
482dbe4ede0dc23ad53d56bf250335b5ea79baee,Previous commit,10.0,19.0,16.0,9.0,9389.0,616.0
8c570ce2e44a1e5b7ac6ee9782f6d1576d322577,Current commit,10.0,19.0,16.0,8.0,9519.0,629.0
b2dcc6bb604d6396fd44f9222b0102ac95c97107,Previous commit,10.0,19.0,16.0,8.0,9519.0,629.0
338c3440253e292bd8bcecf00543ca366b6e2b35,Current commit,10.0,18.0,16.0,8.0,9556.0,629.0
be23cbf3faef39b789e99e0a9a67079159f048ab,Previous commit,10.0,18.0,16.0,8.0,9556.0,629.0
0c2f457623d42c7a7b2866f2854342e9531a72e9,Current commit,10.0,18.0,16.0,8.0,9576.0,629.0
4b5081ba807ea1d0d9146e968494f7116cdf8635,Previous commit,10.0,18.0,16.0,8.0,9576.0,629.0
af00560f4ce33ce128894b1558cd2136dac7121f,Current commit,10.0,18.0,16.0,8.0,9576.0,629.0
4b6950f6d6cb27c600921403972e00725f354139,Previous commit,10.0,18.0,16.0,8.0,9576.0,629.0
0b5ca0fdb98ea941223e12c4735e87287373a255,Current commit,10.0,18.0,16.0,8.0,9585.0,632.0
51c82320221e3e7c679e077db584df14980dd7cb,Previous commit,10.0,18.0,16.0,8.0,9585.0,632.0
a559ce4c0854d94451eb832e48131d8df85c4aef,Current commit,10.0,18.0,16.0,8.0,9584.0,632.0
ad2fae03c2c408df5d18bb71e0cce9b8d6743468,Previous commit,10.0,18.0,16.0,8.0,9584.0,632.0
607a9f3345296e3f80064c7e59ea951f167cf2e6,Current commit,9.0,17.0,15.0,7.0,11395.0,633.0
78eb056e5026b2a521da41243b492f6c6024bd5d,Previous commit,9.0,17.0,15.0,7.0,11395.0,633.0
cad7b2564642efd31b15407848375b8c2603c82a,Current commit,9.0,14.0,12.0,7.0,12379.0,724.0
8fdca2965e485358deb238b42cd9f7815834818d,Previous commit,9.0,14.0,12.0,7.0,12379.0,724.0
8fa62fea6fde1144dabbd6f843fbf8d4b0acc04f,Current commit,9.0,14.0,12.0,7.0,12379.0,724.0
06a0ed4df2e7466f5691742f07f21c3c292e12f2,Previous commit,9.0,14.0,12.0,7.0,12379.0,724.0
12c85f59d1557f5d8bb76ba6a0a28374d93a6871,Current commit,9.0,15.0,13.0,6.0,16024.0,809.0
b8b076cf461e5a4a3b437715f8ffd9f20dcf1087,Previous commit,9.0,15.0,13.0,6.0,16024.0,809.0
c782e2b644d8a1b8b6b146ef09ee6ed4800fe7f3,Current commit,9.0,14.0,12.0,6.0,16095.0,870.0
cd0f039efb955ed10bec924f00e640d7946e32b5,Previous commit,9.0,14.0,12.0,6.0,16095.0,870.0
707e19aa3d7f381bb8a6c7beb28d8afa208345a0,Current commit,9.0,14.0,12.0,6.0,16350.0,885.0
b80956c2a3530841133ec7ea3a741d8ac08cddb4,Previous commit,9.0,14.0,12.0,6.0,16350.0,885.0
349db577d39cde0b983e26ea80bd851a43fb0c3d,Current commit,9.0,14.0,12.0,6.0,17413.0,876.0
218868bc6020f8802a6e55afd2861710a95e5b3e,Previous commit,9.0,14.0,12.0,6.0,17413.0,876.0
b8b076cf461e5a4a3b437715f8ffd9f20dcf1087,Current commit,9.0,15.0,13.0,6.0,16024.0,809.0
dd81586e58ee91c72f3f55df4750ea832784f1df,Previous commit,9.0,15.0,13.0,6.0,15979.0,804.0
85e00497efb79c96221919ca7baeb00e7dcb996f,Current commit,9.0,14.0,12.0,6.0,16350.0,885.0
65ddd085c993653acf1b41b946b248331598a22b,Previous commit,9.0,14.0,12.0,6.0,16350.0,885.0
abf8b7734a3924b502e3c250017adadc2f5ae27f,Current commit,9.0,14.0,12.0,6.0,17413.0,876.0
4892324fa9e8a3165161994e6bc42fa006d708f5,Previous commit,9.0,14.0,12.0,6.0,17413.0,876.0
6e5afe961e6d44647c75f82969f333944f562476,Current commit,9.0,14.0,12.0,6.0,17420.0,876.0
6a77fa117280311facb773485f4dbad1025fac15,Previous commit,9.0,14.0,12.0,6.0,17420.0,876.0
912850820b6da819e0d02e56a872c4179a2b293d,Current commit,11.0,24.0,22.0,8.0,5074.0,551.0
4bf637d561f80b267e19c725998879cf39ae6cb8,Previous commit,11.0,24.0,23.0,8.0,4941.0,535.0
91196a335aa7892fc7ce63dc9b17d9784a1b0630,Current commit,9.0,14.0,12.0,6.0,16350.0,885.0
b3933971454ebf014c618971eee6d30927a45589,Previous commit,9.0,14.0,12.0,6.0,16350.0,885.0
2fad59255837634b7f506e9cc098694fc5001d25,Current commit,9.0,17.0,15.0,7.0,11395.0,633.0
50cd1b4d740e60f93283b50d92c0f5559c496200,Previous commit,9.0,17.0,15.0,8.0,11159.0,624.0
50c9da05dcb4b27de94307f81fc564fbfb8023f1,Current commit,9.0,17.0,15.0,7.0,11395.0,633.0
