CommitHash,CommitSituation,CountClassCoupled,PercentLackOfCohesion,PercentLackOfCohesionModified,Cyclomatic,CountLineCode,CountLineComment
45d10564ad5ac1c6a5aca2f90e59215ba39bb0da,Current commit,14.0,31.0,27.0,15.0,316054.0,9051.0
f17f16aded492953984ece42d90afd52ab44408a,Previous commit,14.0,31.0,27.0,15.0,316054.0,9051.0
1358082661d9047a6880104dd0faf752994a3119,Current commit,14.0,31.0,27.0,15.0,317490.0,9074.0
520bfbd2f5adf5dba3a6b7704cdd24ff4bffb2c7,Previous commit,14.0,31.0,27.0,15.0,317490.0,9074.0
10337c2b6b6f87f24b9646560040e4c4d11aa92b,Current commit,14.0,30.0,26.0,15.0,325598.0,9072.0
5c2274f8d1d45f442b82d91ca1a247cfe9f76688,Previous commit,14.0,30.0,26.0,15.0,325598.0,9072.0
e60fab61aa65fa85850b00071b4b091496ebbf9b,Current commit,14.0,30.0,26.0,15.0,326190.0,9103.0
c894cc696861b0b2ecb2d614597e274587875f86,Previous commit,14.0,30.0,26.0,15.0,326190.0,9103.0
5b742baceef176820c55dfed353a4fd8f90c9531,Current commit,14.0,30.0,26.0,15.0,326778.0,9226.0
3f44105f80ac52e493d028c0cc43d861c55add62,Previous commit,14.0,30.0,26.0,15.0,326778.0,9226.0
3ede770843a0e1aac46b76036b3c9a8d8c758a93,Current commit,14.0,30.0,26.0,15.0,332335.0,9273.0
94d5373a9d402827fd761e2b190fa3df435f95ed,Previous commit,14.0,30.0,26.0,15.0,332335.0,9273.0
75f1120469559fbe9f5f58f4bb06131f93c41794,Current commit,14.0,30.0,26.0,15.0,339015.0,9478.0
6fb82209670c60b83949d18ccd35612ab1721d4c,Previous commit,14.0,30.0,26.0,15.0,339015.0,9478.0
31b022d86988b6708a7527b0502d33af1b430680,Current commit,13.0,29.0,26.0,15.0,358029.0,14071.0
4e9bac0654125286de8653ff1b6bddb70264489b,Previous commit,13.0,29.0,26.0,15.0,358029.0,14071.0
a68ef143a3d14ea872f7306072db9944f9f68003,Current commit,10.0,33.0,28.0,13.0,82975.0,17515.0
32d068f82b6ac376c6c2ee305f9864484481ad81,Previous commit,10.0,33.0,28.0,13.0,81957.0,16600.0
916e3e0b89c93d47a495c7d68c3b60c0fa338247,Current commit,12.0,34.0,30.0,16.0,286759.0,26690.0
2c2e066368c5c3e8445a470d80404f7e27844930,Previous commit,12.0,34.0,30.0,16.0,286759.0,26690.0
cc036da2204657b6b574ac536a7675a7a60f2e8c,Current commit,13.0,34.0,30.0,15.0,276699.0,13610.0
b770be78e6a06181ad07a2b528a260e93844279f,Previous commit,13.0,34.0,30.0,15.0,276699.0,13610.0
8886f04fa9d5fac19aab8d83c59fa73515c1ee02,Current commit,14.0,31.0,27.0,15.0,312544.0,9021.0
ecbf6f03fd923fc38a3b8687caf6f72eddc7039d,Previous commit,14.0,31.0,27.0,15.0,312544.0,9021.0
edecb31cf3066457488cc1336659541855b84dfb,Current commit,14.0,31.0,27.0,15.0,318738.0,9062.0
8f6760d21448bb8f7a2ba58acfc304e0570495b8,Previous commit,14.0,31.0,27.0,15.0,318738.0,9062.0
89c69e7f08e9fdd606a7cbab4d18aef0f1132f1e,Current commit,13.0,31.0,27.0,15.0,294979.0,9421.0
3f0f558759b283592f50e744ca48e25a9a5932dd,Previous commit,13.0,31.0,27.0,15.0,294926.0,9421.0
ccfe43c656f6fed5ce76b3e569164bf5cf1cf886,Current commit,12.0,34.0,30.0,16.0,286244.0,26477.0
a7db259b2584cb0c81b074bddc8a8f1e516a4e27,Previous commit,12.0,34.0,30.0,16.0,286244.0,26477.0
d1b639558dfa9ab0e1e9a6d0a3e464544ec990e3,Current commit,12.0,34.0,29.0,16.0,288401.0,23294.0
c02bf3f68f083d326f07e9b11e71bc2f0bb079ed,Previous commit,12.0,34.0,29.0,16.0,288401.0,23294.0
529ed43b6d990204ee6e4acd11cd7843be03575d,Current commit,13.0,34.0,30.0,15.0,280445.0,13609.0
8fdfbfbd35604399d996f54066bbef77b33f00c8,Previous commit,13.0,34.0,30.0,15.0,279919.0,13604.0
a70d7c3db78ac222b331d4c608dae44bb839b16d,Current commit,11.0,30.0,26.0,14.0,64444.0,3428.0
bed50962f658c2894de3d7f1a2885c1ce8580cac,Previous commit,13.0,31.0,27.0,15.0,299524.0,8972.0
ecbf6f03fd923fc38a3b8687caf6f72eddc7039d,Current commit,14.0,31.0,27.0,15.0,312544.0,9021.0
0f663dff17cc26ed7d1636bbbb241d320e6744f5,Previous commit,14.0,31.0,27.0,15.0,312544.0,9021.0
8f6760d21448bb8f7a2ba58acfc304e0570495b8,Current commit,14.0,31.0,27.0,15.0,318738.0,9062.0
6ef72d409b63715025664416ed977a6131651858,Previous commit,14.0,31.0,27.0,15.0,318736.0,9062.0
4131252b0df2f049c2f35646b75a56afba7acc69,Current commit,14.0,31.0,27.0,15.0,318738.0,9062.0
d9299c15ee95637fa11be3f7576f499972371e3d,Previous commit,14.0,31.0,27.0,15.0,318738.0,9062.0
868199909bc1044612119b693b79b6d8c887a768,Current commit,14.0,30.0,26.0,15.0,325598.0,9072.0
10337c2b6b6f87f24b9646560040e4c4d11aa92b,Previous commit,14.0,30.0,26.0,15.0,325598.0,9072.0
c894cc696861b0b2ecb2d614597e274587875f86,Current commit,14.0,30.0,26.0,15.0,326190.0,9103.0
a9362fe45c2ae68be632af265903dc556acf202c,Previous commit,14.0,30.0,26.0,15.0,326190.0,9103.0
1593554871ff416c4260ce33e9b71f07f07f286f,Current commit,13.0,34.0,30.0,16.0,308800.0,21172.0
9fbdbd3199a36cb305becef56e78ae216b99e780,Previous commit,13.0,34.0,30.0,16.0,308738.0,21168.0
e273a0bdb8daef63e7872355641658efdff619f0,Current commit,13.0,29.0,26.0,15.0,357847.0,14068.0
1f93cf1382839f7304d81c3848b4da6ef6c75020,Previous commit,13.0,29.0,26.0,15.0,356711.0,13615.0
69bbb645209bd45799d7d8faaf329c0a02902caf,Current commit,12.0,34.0,30.0,16.0,291194.0,20890.0
a463980495e30ac9473f8d04da2ee8416e754b98,Previous commit,12.0,34.0,30.0,16.0,291019.0,20886.0
d63cab0014efa0f3a3cd7cd62b4fcfff848cf6e4,Current commit,13.0,34.0,30.0,15.0,286468.0,13500.0
2d52d429eb3be32a13059eb5cb65c200dafeba4f,Previous commit,13.0,34.0,30.0,15.0,286459.0,13500.0
d8ff827bc96f731a2429c99caccaa0d06eb2cd74,Current commit,13.0,34.0,29.0,15.0,302671.0,13607.0
a735bd49489b70345bac41b1882157ac9cb8776e,Previous commit,13.0,34.0,29.0,15.0,302671.0,13607.0
82b9a02bc6be3da7fdd228e59aeabd8a53b0f1cd,Current commit,13.0,34.0,29.0,15.0,302671.0,13607.0
cf0a0ab8fa3af2a3465f5005157c5960c6b7204e,Previous commit,13.0,34.0,29.0,15.0,302671.0,13607.0
606303b4d2aca0d7037cd9314a2eb93a59c5fbc4,Current commit,13.0,31.0,27.0,15.0,299524.0,8972.0
a70d7c3db78ac222b331d4c608dae44bb839b16d,Previous commit,11.0,30.0,26.0,14.0,64444.0,3428.0
25e6e43ae9e83e0b94c06c584e678d02ccb460c2,Current commit,14.0,31.0,27.0,15.0,318738.0,9062.0
4131252b0df2f049c2f35646b75a56afba7acc69,Previous commit,14.0,31.0,27.0,15.0,318738.0,9062.0
7234883b65a0ee9f1c6742fba839eab02233682f,Current commit,14.0,30.0,26.0,15.0,326627.0,9109.0
cf3cc437305223a4af133c05ef2becf4c4b45bcc,Previous commit,14.0,30.0,26.0,15.0,326627.0,9109.0
6fb82209670c60b83949d18ccd35612ab1721d4c,Current commit,14.0,30.0,26.0,15.0,339015.0,9478.0
00cd847d453da72c6a6da9b241c77e969ac200e5,Previous commit,14.0,30.0,26.0,15.0,339015.0,9478.0
