CommitHash,CommitSituation,CountClassCoupled,PercentLackOfCohesion,PercentLackOfCohesionModified,Cyclomatic,CountLineCode,CountLineComment
b220c40c54fb0e77be085db96d4003283eb7d305,Current commit,9.0,25.0,23.0,11.0,28091,16172
074f0fd3d927396c896e5321cb1950a31e81501c,Previous commit,9.0,25.0,23.0,11.0,28091,16172
5edd87cba106ae36d9edcff8ac8fdc33ba42c8d6,Current commit,9.0,25.0,23.0,12.0,32983,18202
483a028067382f034f1d1c9597b1a70c15d065d0,Previous commit,9.0,25.0,23.0,12.0,32983,18202
427178790bffc4277ce3bb470e2f8e1ff8be7cee,Current commit,9.0,27.0,24.0,12.0,38882,21408
d0fc7213683c933836cad5f60a7a1e56d1e971a2,Previous commit,9.0,27.0,24.0,12.0,38882,21408
f1839ed67cd5ea9194cc84bff7e9282613e453b5,Current commit,11.0,27.0,24.0,14.0,68872.0,34270.0
e60e7daad745f29c8ecec608858e851d7d47e8c3,Previous commit,11.0,27.0,24.0,14.0,68872.0,34270.0
c1612c946a97d13bfedf27b339eea13618afb53f,Current commit,9.0,25.0,23.0,11.0,28068,16164
4bb06f7cc0d4feff33c688ce4669010118af4148,Previous commit,9.0,25.0,23.0,11.0,28068,16164
4bb06f7cc0d4feff33c688ce4669010118af4148,Current commit,9.0,25.0,23.0,11.0,28068,16164
19909e23590170445d25edaf530df0b3bfcaff07,Previous commit,9.0,26.0,23.0,11.0,28051,16152
b3e5e4759778e3d290fc7680c17a70f7af9962db,Current commit,9.0,26.0,24.0,12.0,39232,21602
ae13428fe0e004fdc9db0c684da80a9d67391970,Previous commit,9.0,26.0,24.0,12.0,39232,21602
3e13d9e4d1db87cd7e6d807c18f665f2ba20a0ee,Current commit,10.0,27.0,25.0,13.0,50808.0,26599.0
3ac29a6514ca2d458ed233863b786a751235a9ec,Previous commit,10.0,27.0,25.0,13.0,50782.0,26590.0
cf4cd0dc15e041074ed46fa23461e0c8c5b01d97,Current commit,9.0,25.0,23.0,12.0,32100,17837
5c80f4827a8ecc700b32dad51f64b8c9205365d5,Previous commit,9.0,25.0,23.0,12.0,32100,17837
a34a0e59170309b3b02e1e026df2d907e55bf74d,Current commit,10.0,26.0,24.0,13.0,53885.0,33173.0
7bc840f98592ba2ec9bf57f90e68889011776c10,Previous commit,10.0,26.0,24.0,13.0,53885.0,33173.0
ec0390eb61edb7c3b23d2a97e9b817afc7fde07e,Current commit,9.0,25.0,23.0,11.0,28503,16376
aaff97cf3ccfde723accc57853e277dcf9be41f9,Previous commit,9.0,25.0,23.0,11.0,28137,16195
779aee80d1095dccfa8da98e7f7cba0164bc3504,Current commit,10.0,26.0,24.0,13.0,53885.0,33173.0
88e97638c7fba022ab950d7b6586fb3820124171,Previous commit,10.0,26.0,24.0,13.0,53885.0,33173.0
4a493a219717b572f5bf11d17c1ea1aa4da2b32b,Current commit,11.0,27.0,24.0,14.0,69054.0,33755.0
0f506b4bcc93fa1f263e8914c7d18bca70e5368f,Previous commit,11.0,27.0,24.0,14.0,69054.0,33755.0
0910118ea0ca40dd1bf1f2f97be1e1f376a0496e,Current commit,11.0,27.0,24.0,14.0,69054.0,33755.0
79f7c260c9bd35ac6056f5166f5e65a2232ae51e,Previous commit,11.0,27.0,24.0,14.0,69054.0,33755.0
9d77a2e96a0120fd4f5e8d1d1a628b64c4dfb556,Current commit,9.0,26.0,24.0,12.0,38902,21430
94b01e84bc315703d94d65675789cfefe489d6aa,Previous commit,9.0,27.0,24.0,12.0,38882,21408
e44f540538bede1c1c4a1f7aee7c03be5102cb76,Current commit,10.0,26.0,24.0,13.0,54113.0,33213.0
